노선ID,노선명,순번,구간ID,정류소ID,정류소명,X좌표,Y좌표
100100612,3426,14,122603650,122000299,궁마을,127.0972460057,37.4853495847
100100612,3426,15,122600759,122000348,태화기독교.사회복지관,127.0933527923,37.4845282141
100100612,3426,16,122600760,122000276,수서삼성아파트앞,127.0909893034,37.4843993977
100100612,3426,17,122600761,122000277,일원본동주민센터,127.0847497652,37.4834885153
100100612,3426,18,122601461,122000282,삼성서울병원정문,127.0829902821,37.4865445092
100100612,3426,19,122601975,122000241,개포중학교,127.0636367512,37.4802460794
100100612,3426,20,122601772,122000350,개포2단지,127.0619497434,37.4816418871
100100612,3426,21,122600914,122000240,개포1단지연금매장,127.0606773703,37.4826779173
100100612,3426,22,122600283,122000239,개포고등학교,127.0586456019,37.484374823
100100612,3426,23,122601977,122000365,구룡역,127.0593762963,37.4860703372
100100612,3426,24,122601775,122000357,수도공고앞,127.0619599602,37.4871674571
100100612,3426,25,122601978,122900053,개포동역,127.0653367838,37.488685801
100100612,3426,26,122600572,122000136,대치역강남구민회관,127.064278,37.492785
100100612,3426,27,122603653,122000123,대치역,127.0614984174,37.4938592964
100100612,3426,28,122600468,122000124,래미안.대치.팰리스,127.0585796232,37.4925595861
100100612,3426,29,122600920,122000117,중대부고,127.0550936879,37.4918872375
100100612,3426,30,122600921,122000118,단대부고.대치아이파크아파트,127.0537770662,37.4946749575
100100612,3426,31,122600923,122000149,한티역,127.0521475206,37.4981160997
100100612,3426,32,122600924,122000150,도성초등학교,127.0512135652,37.5001223629
100100612,3426,33,122600926,122000155,대치동진선여고앞,127.049965539,37.5027442041
100100612,3426,34,122600928,122000111,선릉역.선정릉정문,127.0485231624,37.5058067497
100100612,3426,35,122600237,122000112,선정릉역.무형문화재전수회관,127.044202384,37.5096985003
100100612,3426,36,122600930,122000113,한국토지주택공사앞,127.0430458617,37.5128095277
100100612,3426,37,122600931,122000666,강남보건소.강남구립국제교육원,127.0420406067,37.5155194988
100100612,3426,38,122600785,122000102,삼성동서광아파트,127.0426083399,37.5172385944
100100612,3426,39,122600707,122000103,강남구청.강남세무서,127.0478648484,37.5181863405
100100612,3426,40,122601376,122000072,청담천주교회,127.0496057212,37.5202290276
100100612,3426,41,122601377,122000073,청담치안센타,127.0479813073,37.523386538
100100612,3426,42,122600057,122000065,프리마호텔,127.0514609787,37.5244285458
100100612,3426,43,122600539,122000067,영동교입구,127.0553581779,37.5223335305
100100612,3426,44,122600683,122000070,청담역.경기고교,127.0565014019,37.5200739332
100100612,3426,45,122600684,122000071,진흥아파트,127.0520898501,37.5192911033
100100612,3426,46,122600686,122000074,강남구청.강남세무서,127.0473570546,37.5184316444
100100612,3426,47,122600450,122000075,청담동래미안아파트,127.0428054051,37.5176296005
100100612,3426,48,122600939,122000665,강남보건소.강남구립국제교육원,127.0418085871,37.5153159325
100100612,3426,49,122600940,122000036,한국토지주택공사앞,127.0426590953,37.5129970969
100100612,3426,50,122600942,122000172,선정릉역.무형문화재전수회관,127.0440935191,37.5092335728
100100612,3426,51,122600211,122000173,선릉역,127.0481759639,37.5058843866
100100612,3426,52,122600944,122000203,진선여고앞,127.0498724735,37.5022648571
100100612,3426,53,122600946,122000204,역삼e-편한세상아파트,127.0512977977,37.4992545645
100100612,3426,54,122600650,122000205,한티역,127.0522475418,37.4972023372
100100612,3426,55,122600948,122000228,도곡렉슬아파트정문,127.053435578,37.4947508051
100100612,3426,56,122600949,122000229,중대부고앞,127.054525,37.492538
100100612,3426,57,122601981,122000126,대치동우성아파트,127.0596110202,37.4925770923
100100612,3426,58,122600487,122000127,대치역,127.0622527099,37.4938201539
100100612,3426,59,122600554,122000128,대치역,127.06408,37.492458
100100612,3426,60,122602834,122000362,개포동역,127.0654139271,37.488967804
100100612,3426,61,122601788,122000370,수도공고,127.0623425063,37.4875628407
100100612,3426,62,122601789,122000366,구룡역,127.058961369,37.4861696665
100100612,3426,63,122600955,122000231,개포고등학교앞,127.058605,37.484231
100100612,3426,64,122600255,122000232,개포1단지,127.06061,37.482588
100100612,3426,65,122600896,122000343,개포중학교,127.063512,37.480169
100100612,3426,66,122600093,122000283,삼성서울병원정문건너편,127.0824491516,37.4870251768
100100612,3426,67,122601471,122000284,일원역,127.083279317,37.4851178573
100100612,3426,68,122603645,122000280,일원본동주민센터,127.0859753943,37.4833831017
100100612,3426,69,122600804,122000338,시립수서청소년수련관,127.089107,37.483863
100100612,3426,70,122600805,122000281,수서119.안전센터앞,127.092677,37.484295
100100612,3426,71,122600806,122000300,궁마을,127.0976066393,37.4852808034
100100612,3426,72,122602999,122000301,수서역,127.1021199595,37.4866658466
100100612,3426,73,122605322,122000717,고속철도수서역,127.1036016062,37.4848498526
100100612,3426,74,122605323,122000319,쟁골마을,127.1043990475,37.4826545844
100100612,3426,75,122600840,122000403,래미안포레아파트,127.1072950785,37.4756585108
100100612,3426,76,122600841,122000698,세곡2지구3.4단지,127.110393,37.476668
100100612,3426,77,122600842,122000695,강남한양수자인아파트,127.113478,37.477818
100100612,3426,78,122600843,123000385,가든파이브공구상가,127.1190431911,37.4789426026
100100612,3426,79,123600355,123000380,가든파이브,127.121195,37.478215
100100612,3426,80,123600356,123000383,장지역가든파이브,127.124888,37.479007
100100612,3426,81,123600357,123000374,문현고등학교.송파파인타운5단지,127.129475,37.480632
100100612,3426,82,123600358,123000373,송파글마루도서관.버들어린이집,127.131337,37.481598
100100612,3426,83,123600359,123000379,아이코리아앞,127.13364,37.48096
100100612,3426,84,123600209,123000355,장지공영차고지,127.135645,37.480562
100100612,3426,85,123600210,123000585,서울버스종점,127.137777,37.48038
100100604,4211,1,0,121000289,염곡동구룡사,127.047211,37.468475
100100604,4211,2,122600972,122000264,구룡사입구,127.0507511248,37.4719206884
100100604,4211,3,121601379,122000265,국악고교사거리,127.0480450265,37.474526919
100100604,4211,4,122600180,122000266,삼호물산,127.0452517449,37.4772430549
100100604,4211,5,121601381,122000218,원불교앞,127.0423551365,37.4835581756
100100604,4211,6,121606833,122000703,도곡한신아파트,127.0414335753,37.4865461779
100100604,4211,7,122603140,122000402,삼익아파트앞,127.0417922422,37.4900562415
100100604,4211,8,122601311,122000209,총지사,127.0398633221,37.4949426926
100100604,4211,9,122601313,122000200,영동중앙교회,127.03857548,37.4977185179
100100604,4211,10,122601315,122000178,역삼역.GS타워,127.0368321879,37.5014045842
100100604,4211,11,122600657,122000166,차병원,127.034620914,37.5060900826
100100604,4211,12,122601317,122000045,언주역3번출구,127.0335055792,37.5084783232
100100604,4211,13,122600659,122000046,논현고개,127.0321076269,37.5114460374
100100604,4211,14,122601319,122000032,학동역,127.0303750209,37.515158129
100100604,4211,15,122600455,122000033,강남을지병원,127.0287812765,37.5185664886
100100604,4211,16,122600673,122000323,국민은행압구정지점,127.0284969369,37.5235045824
100100604,4211,17,122600662,122000322,압구정역3번출구,127.0287139855,37.5260014748
100100604,4211,18,103601290,103000058,금옥초등학교앞,127.0198923146,37.5469673139
100100604,4211,19,103601476,103000054,금남시장앞.백범학원터,127.0218686315,37.5480852238
100100604,4211,20,103601293,103000060,삼성래미안아파트앞,127.0270575925,37.5478877101
100100604,4211,21,103600279,103000042,응봉동현대아파트,127.0304365347,37.5496196936
100100604,4211,22,103600280,103000039,응봉동주민센터,127.0335007802,37.5533989566
100100604,4211,23,103600346,103000041,응봉삼거리,127.0344580408,37.5552918803
100100604,4211,24,103600282,103000032,무학여고앞,127.0342430998,37.558006939
100100604,4211,25,103600930,103000293,왕십리광장.왕십리역7번출구,127.0366509908,37.5610501101
100100604,4211,26,103600479,103000028,한양대앞.한양시장,127.0409668475,37.5585823987
100100604,4211,27,103600932,103000131,사근파출소앞,127.0419400148,37.5601265314
100100604,4211,28,103600784,103000129,사근고개,127.0445032932,37.5611429275
100100604,4211,29,103600785,103000127,사근동주민센터,127.0458353597,37.5607756729
100100604,4211,30,103600786,103000156,성동제일새마을금고,127.0473306455,37.5607795884
100100604,4211,31,103600787,103000125,사근동하이츠아파트앞,127.0490440068,37.5612869397
100100604,4211,32,103600788,103000133,사근동벽산아파트,127.0499269056,37.5601892041
100100604,4211,33,103600789,103000145,한양여대앞,127.0503,37.55951
100100604,4211,34,103600790,103000297,한양대동문앞,127.0496759962,37.5556432919
100100604,4211,35,103601646,103000505,행당중학교,127.0431314062,37.5538465022
100100604,4211,36,103601648,103000296,한양여대앞,127.0508472828,37.5587047103
100100604,4211,37,103601649,103000126,사근동하이츠아파트앞,127.0486881757,37.561306176
100100604,4211,38,103601399,103000157,성동제일새마을금고,127.0473012813,37.560884127
100100604,4211,39,103601400,103000128,사근동주민센터,127.0459293903,37.5609062949
100100604,4211,40,103600795,103000130,사근고개,127.0445101518,37.5612555615
100100604,4211,41,103600796,103000132,사근파출소앞,127.0419242341,37.5602445802
100100604,4211,42,103601402,103000029,한양대앞,127.0407224229,37.5587032298
100100604,4211,43,103600798,103000292,왕십리광장.왕십리역4번출구,127.037133352,37.561364441
100100604,4211,44,103600768,103000036,왕십리역,127.0348748604,37.5607902321
100100604,4211,45,103600333,103000033,무학여고,127.0338672615,37.5578953118
100100604,4211,46,103600301,103000170,행당신동아.행당푸르지오아파트,127.0340192689,37.5561408382
100100604,4211,47,103600426,103000040,응봉동주민센터,127.0334386918,37.5537612141
100100604,4211,48,103600291,103000043,응봉동현대아파트,127.0309,37.550222
100100604,4211,49,103600292,103000061,삼성래미안아파트앞,127.0275127211,37.5483498668
100100604,4211,50,103601483,103000055,금남시장앞.백범학원터,127.022487755,37.5482887551
100100604,4211,51,103601474,103000059,금옥초등학교앞,127.0183224532,37.5463133725
100100604,4211,52,103600864,103000063,옥수동삼성아파트,127.0146552078,37.5438034317
100100604,4211,53,103600702,103000168,극동그린아파트앞,127.0112564841,37.5418087778
100100604,4211,54,103600552,103000062,옥수동삼성아파트,127.0148475565,37.5436204852
100100604,4211,55,122605246,122000005,압구정역4번출구,127.0282580859,37.5261538704
100100604,4211,56,122600638,122000006,국민은행,127.028118907,37.5230982773
100100604,4211,57,122600961,122000013,강남을지병원,127.0284882026,37.5183863397
100100604,4211,58,122600640,122000014,학동역,127.0301678528,37.5147842255
100100604,4211,59,122601299,122000019,논현동고개,127.0323028097,37.5102565309
100100604,4211,60,122600642,122000324,언주역2번출구.차병원사거리,127.0333616903,37.5079530218
100100604,4211,61,122601322,122000165,차병원,127.0344860558,37.50553234
100100604,4211,62,122600644,122000179,역삼역,127.036296199,37.5016570588
100100604,4211,63,122601345,122000186,영동중앙교회,127.0379751499,37.4981539451
100100604,4211,64,122601326,122000389,총지사,127.0395194722,37.4948581044
100100604,4211,65,122601328,122000368,럭키아파트,127.0410365057,37.4915406247
100100604,4211,66,122601329,122000364,경남아파트,127.0413200765,37.4889759836
100100604,4211,67,122601330,122000381,도곡한신아파트,127.0411549665,37.486903501
100100604,4211,68,121601031,121000195,양재노인종합복지관,127.0421051056,37.4833239776
100100604,4211,69,121601384,121000230,동원산업앞,127.0453961106,37.4766473684
100100604,4211,70,121601385,121000228,구룡사,127.048132,37.474022
100100604,4211,71,121601387,121000229,구룡사입구,127.0501271523,37.472091264
100100604,4211,72,122603271,121000227,구룡사앞,127.048848,37.47021
100100604,4211,73,121607092,121000299,도로교통공단서울지부.코트라,127.0443893195,37.4662408667
100100234,4212,1,0,121000167,전원마을.남태령역2번출구,126.988314,37.465494
100100234,4212,2,121604076,121000166,사당역,126.9821654467,37.4744515376
100100234,4212,3,120601948,121000165,사당역,126.9820298426,37.4788750474
100100234,4212,4,121604078,121000533,이수역,126.9820742447,37.4823316953
100100234,4212,5,121600053,121000532,총신대입구역.남성시장입구앞,126.9823285688,37.4875329115
100100234,4212,6,121600054,121000531,경문고등학교,126.9827417832,37.4904372318
100100234,4212,7,121600056,121000530,정금마을,126.9828101212,37.4932522904
100100234,4212,8,121604084,121000149,이수교,126.983319414,37.4966197869
100100234,4212,9,121607199,121000024,구반포역.심산문화센터,126.9888988467,37.5016386844
100100234,4212,10,121604334,121000022,신반포역,126.9944510234,37.5029429707
100100234,4212,11,121600003,121000020,고속터미널,127.003792583,37.5057382586
100100234,4212,12,121600006,121000018,반포역,127.0110398687,37.5079040519
100100234,4212,13,121600831,121000114,논현사거리.논현역4번출구,127.0196823939,37.510420605
100100234,4212,14,121600833,122000010,신사동사거리.신사역,127.0200705571,37.5152837801
100100234,4212,15,122900227,122000011,신사사거리,127.0218266895,37.5167928115
100100234,4212,16,122600435,122000012,신사동고개,127.0260152561,37.5185545148
100100234,4212,17,122600992,122000024,언북중학교입구,127.0308205822,37.5202978876
100100234,4212,18,122600994,122000025,제일은행.호림아트센터앞,127.0349369258,37.5215790063
100100234,4212,19,122601554,122000026,영동119.안전센터,127.0381006504,37.5225557208
100100234,4212,20,122602158,122000082,차병원차움,127.0443044632,37.5235573811
100100234,4212,21,122600057,122000065,프리마호텔,127.0514609787,37.5244285458
100100234,4212,22,103601131,104000127,영동대교북단,127.061162321,37.5365680167
100100234,4212,23,104601588,104000123,노룬산시장,127.0626912618,37.5395029881
100100234,4212,24,104601572,104000124,건대입구역,127.0672788711,37.5408268775
100100234,4212,25,104601563,104000139,건대입구역사거리.건대병원,127.0713121308,37.5409596753
100100234,4212,26,104601509,104000141,어린이대공원역.화양천주교회,127.0735881785,37.5459043941
100100234,4212,27,104601564,104000047,어린이대공원앞,127.0770314953,37.5520458638
100100234,4212,28,104601266,104000048,능동사거리.군자역,127.0786883188,37.5551490411
100100234,4212,29,104601565,104000020,중곡2동주민센터앞,127.0811551751,37.5598402672
100100234,4212,30,104601418,104000021,중곡동성당앞,127.0828122978,37.562902833
100100234,4212,31,104600411,104000022,국립서울병원앞,127.0833601348,37.5638882429
100100234,4212,32,104600602,104000040,중곡역,127.0845454928,37.5660464177
100100234,4212,33,104600603,104000039,용곡삼거리,127.0855902354,37.5679334531
100100234,4212,34,106601303,106000443,용마산빌라,127.0844834008,37.5712070158
100100234,4212,35,106600368,104000036,면곡시장앞,127.0832147426,37.5705627352
100100234,4212,36,104600070,104000035,중곡3동주민센터앞,127.0826418853,37.5684915275
100100234,4212,37,104600071,104000033,중곡역입구,127.0817412475,37.5668530679
100100234,4212,38,104600072,104000031,중마초등학교.중곡제일골목시장앞,127.0809971715,37.5654974368
100100234,4212,39,104600896,104000018,용마사거리,127.0818720972,37.5622907455
100100234,4212,40,104601561,104000019,중곡2동주민센터앞,127.0808552636,37.5598837254
100100234,4212,41,104601570,104000160,능동사거리.군자역,127.07882,37.556322
100100234,4212,42,104601552,104000159,능동교회앞,127.0769927342,37.5528739948
100100234,4212,43,104601553,104000158,어린이대공원앞.세종대학교,127.07544,37.549752
100100234,4212,44,104601207,104000134,어린이대공원역.화양천주교회,127.0736284938,37.5466216409
100100234,4212,45,104601253,104000135,서울화양초등학교,127.072222,37.543765
100100234,4212,46,104601254,104000136,건대입구역사거리.건대병원,127.071108,37.541375
100100234,4212,47,104600481,104000137,건대입구역,127.0681672642,37.5408957525
100100234,4212,48,104601571,103000110,서울효사랑병원,127.0634352886,37.5414976181
100100234,4212,49,103600316,103000091,노룬산시장앞,127.0621966798,37.5394212498
100100234,4212,50,103601444,103000090,영동대교북단,127.0606419633,37.5367692297
100100234,4212,51,122602132,122000064,프리마호텔,127.0494314367,37.5246709071
100100234,4212,52,122602718,122000077,농협앞,127.0446656641,37.5240501462
100100234,4212,53,122601677,122000059,씨네시티.앞,127.0377829678,37.5230081747
100100234,4212,54,122600606,122000651,도산공원사거리,127.0347855249,37.5220070732
100100234,4212,55,122602098,122000050,신사동교회,127.030625028,37.5206998289
100100234,4212,56,122600669,122000007,신사동고개,127.0258423035,37.5189474323
100100234,4212,57,122600609,122000008,신사사거리.가로수길,127.0221753116,37.5174397364
100100234,4212,58,121600805,121000109,신사역사거리,127.0195614289,37.5150243487
100100234,4212,59,121600807,121000107,논현사거리.논현역5번출구,127.019360059,37.5106107906
100100234,4212,60,121600021,121000017,반포역,127.0121292217,37.5083418804
100100234,4212,61,121600024,121000019,고속터미널,127.0052834138,37.5062923789
100100234,4212,62,121600026,121000021,신반포역,126.9958263651,37.5034152049
100100234,4212,63,121600027,121000023,구반포역,126.9900264523,37.5019451598
100100234,4212,64,121604073,119000289,갯마을앞,126.9834130994,37.4974542216
100100234,4212,65,119600025,119000288,정금마을앞,126.9827318921,37.4941038219
100100234,4212,66,121604330,119000287,경문고교.배나무골앞,126.9826205249,37.4915383632
100100234,4212,67,119900025,119000286,총신대입구역.남성시장입구앞,126.9822243706,37.4882168341
100100234,4212,68,121600061,119000285,사당동우체국앞,126.9819451238,37.4832273743
100100234,4212,69,119600029,119000284,방배경찰서앞,126.9818145731,37.4806790282
100100234,4212,70,119600708,119000302,사당역9번출구앞,126.9813958895,37.47739263
100100234,4212,71,120601944,120000059,사당역,126.9813590372,37.4755408508
100100234,4212,72,120601945,120000060,사당자동차학원,126.98253,37.472373
100100234,4212,73,120601946,120000061,남태령역,126.987784,37.46557
100100237,4318,1,0,121000167,전원마을.남태령역2번출구,126.988314,37.465494
100100237,4318,2,121604076,121000166,사당역,126.9821654467,37.4744515376
100100237,4318,3,120601948,121000165,사당역,126.9820298426,37.4788750474
100100237,4318,4,121604078,121000533,이수역,126.9820742447,37.4823316953
100100237,4318,5,121600053,121000532,총신대입구역.남성시장입구앞,126.9823285688,37.4875329115
100100237,4318,6,121600054,121000531,경문고등학교,126.9827417832,37.4904372318
100100237,4318,7,121600056,121000530,정금마을,126.9828101212,37.4932522904
100100237,4318,8,121604084,121000149,이수교,126.983319414,37.4966197869
100100237,4318,9,121607199,121000024,구반포역.심산문화센터,126.9888988467,37.5016386844
100100237,4318,10,121604334,121000022,신반포역,126.9944510234,37.5029429707
100100237,4318,11,121600003,121000020,고속터미널,127.003792583,37.5057382586
100100237,4318,12,121603096,121000132,한양아파트,127.0080006792,37.5094758176
100100237,4318,13,121603099,121000130,잠원성당,127.0069649098,37.5134704636
100100237,4318,14,121603100,121000098,잠원한신아파트,127.0100874797,37.5165006388
100100237,4318,15,121603102,121000099,신반포18차아파트,127.0138121653,37.519566705
100100237,4318,16,122603608,122000001,신사중학교,127.0204991277,37.5229277357
100100237,4318,17,122603609,122000003,광림교회.현대고등학교,127.0252663803,37.5253868122
100100237,4318,18,122600052,122000049,현대아파트,127.0311225746,37.5282986659
100100237,4318,19,122603613,122000055,압구정파출소,127.0360581401,37.5287469102
100100237,4318,20,122603670,122000057,한양아파트.압구정로데오역,127.0392574486,37.527929495
100100237,4318,21,122603616,122000079,청담초등학교앞,127.045085725,37.5264613268
100100237,4318,22,122600057,122000065,프리마호텔,127.0514609787,37.5244285458
100100237,4318,23,122600539,122000067,영동교입구,127.0553581779,37.5223335305
100100237,4318,24,122603620,122000068,청담역.경기고교,127.0562111719,37.5207652149
100100237,4318,25,122603632,122000086,봉은사.삼성1파출소앞,127.0594353837,37.5149677625
100100237,4318,26,122600061,122000095,무역센타,127.0609747705,37.5119023351
100100237,4318,27,122600142,122000141,삼성역,127.0634111908,37.5076875039
100100237,4318,28,122603628,122000142,휘문고.대치2동주민센터,127.0656234398,37.5035340192
100100237,4318,29,122603673,122000328,우성아파트,127.0683334735,37.5010463418
100100237,4318,30,123602132,123000076,아주중학교,127.0777784715,37.5051792624
100100237,4318,31,123603512,123000075,아시아선수촌아파트,127.079036654,37.5098569453
100100237,4318,32,123603211,123000068,종합운동장사거리,127.0795554593,37.5116128425
100100237,4318,33,123603212,123000069,잠실새내역4번출구,127.0844951326,37.5114066648
100100237,4318,34,123600407,123000344,새마을시장,127.0865838282,37.5089235205
100100237,4318,35,123600408,123000345,농협앞,127.0893716473,37.5075860124
100100237,4318,36,123601051,123000060,영동일고레이크팰리스앞,127.0921466781,37.5088084767
100100237,4318,37,123601674,123000058,갤러리아팰리스,127.0929234933,37.511317434
100100237,4318,38,123602878,123000044,잠실역,127.099443484,37.5146065479
100100237,4318,39,123603341,123000042,잠실중학교,127.1002289345,37.5165774907
100100237,4318,40,123600880,123000040,잠실나루역,127.104432803,37.5182652128
100100237,4318,41,123600477,123000037,잠실진주아파트,127.1092138338,37.5191782081
100100237,4318,42,123603230,123000142,올림픽회관,127.1151501871,37.5209125924
100100237,4318,43,123601748,123000353,송파.잠실세무서,127.11681,37.525152
100100237,4318,44,123601749,123000342,풍납중학교앞,127.1152307919,37.5247728207
100100237,4318,45,123601750,123000026,풍성중학교후문앞,127.1128005858,37.5247832766
100100237,4318,46,123601751,123000027,서울아산병원앞,127.1098601539,37.5248148833
100100237,4318,47,123603345,123000029,서울아산병원동관,127.1075881058,37.5270255668
100100237,4318,48,123603385,123000030,한강극동아파트,127.1107441865,37.5312199631
100100237,4318,49,123603239,123000306,풍납동강변현대아파트,127.111151412,37.5334335766
100100237,4318,50,123603240,123000339,갑을.미성아파트,127.1123715167,37.535159825
100100237,4318,51,123603105,123000019,풍납1동동아한가람아파트,127.1145582682,37.5370356095
100100237,4318,52,123603373,123000020,풍납동신성노바빌,127.1158760068,37.538146277
100100237,4318,53,123601758,123000021,풍납동씨티극동아파트,127.1170170372,37.5391183359
100100237,4318,54,123601760,123000022,풍납토성,127.1217661228,37.5389585461
100100237,4318,55,123603259,123000017,천호역.풍납시장,127.122691097,37.5371644071
100100237,4318,56,123601262,123000018,풍납1치안센터입구,127.1216872598,37.5342990571
100100237,4318,57,123603396,123000302,토성오거리,127.1191945619,37.5322083507
100100237,4318,58,123603262,123000315,풍납2동주민센터,127.1157437836,37.5294724466
100100237,4318,59,123601766,123000031,토성초등학교,127.1146266842,37.5299835573
100100237,4318,60,123601767,123000032,풍납동영어체험마을,127.1124952906,37.530929957
100100237,4318,61,123601768,123000303,아산병원기숙사앞,127.1101665832,37.5300797138
100100237,4318,62,123601769,123000028,아산병원동관,127.1071794656,37.5268880703
100100237,4318,63,123602034,123000338,아산병원정문앞,127.1074534384,37.524639581
100100237,4318,64,123602035,123000025,풍납중학교,127.1149375554,37.5246379417
100100237,4318,65,123603182,123000034,잠실파크리오아파트상가.올림픽회관,127.1146491783,37.521023915
100100237,4318,66,123603877,123000610,잠실4동주민센터.파크리오B상가,127.1130777048,37.5200420706
100100237,4318,67,123603878,123000035,잠실파크리오아파트앞,127.1100945329,37.5195487529
100100237,4318,68,123600465,123000036,잠실나루역,127.1058907813,37.5188856733
100100237,4318,69,123600467,123000041,잠실중학교.장미종합상가,127.1009469225,37.5171463743
100100237,4318,70,123603835,123000049,잠실역.롯데월드,127.0979457604,37.5128993133
100100237,4318,71,123601058,123000059,잠실트리지움,127.0926278344,37.5109779513
100100237,4318,72,123603398,123000061,영동일고트리지움APT정문앞,127.091732,37.509037
100100237,4318,73,123603400,123000063,잠실트리지움,127.0902574376,37.5076826578
100100237,4318,74,123600434,123000366,잠실새내역앞,127.0860380725,37.5104224501
100100237,4318,75,123603200,123000053,잠실엘스아파트앞,127.0833904794,37.5118706155
100100237,4318,76,123603514,123000066,아시아선수촌아파트,127.0785064748,37.5101780908
100100237,4318,77,123601613,123000067,아주중학교,127.0767026326,37.5047508595
100100237,4318,78,123601615,122000327,탄천교,127.068123,37.501358
100100237,4318,79,122603575,122000388,새마을운동중앙회,127.0673638246,37.5019092536
100100237,4318,80,122603576,122000386,총회회관.휘문고입구,127.065960162,37.5044376369
100100237,4318,81,122603578,122000139,삼성역,127.0643170582,37.5074914751
100100237,4318,82,122603580,122000094,삼성역7번출구,127.0627189531,37.5104082978
100100237,4318,83,122603587,122000089,봉은사역3번출구.삼성1파출소,127.0601628839,37.5151079658
100100237,4318,84,122603588,122000085,청담역.경기고교,127.0579408838,37.5191874549
100100237,4318,85,122603590,122000069,우리은행청담지점.청담삼익아파트,127.0569049016,37.5210622455
100100237,4318,86,122603591,122000066,영동교입구.청담자이아파트,127.0560022536,37.5227837764
100100237,4318,87,122600589,122000064,프리마호텔,127.0494314367,37.5246709071
100100237,4318,88,122603595,122000063,청담초등학교,127.045122136,37.5268028293
100100237,4318,89,122600043,122000056,한양아파트.압구정로데오역,127.0395789565,37.5282700029
100100237,4318,90,122603598,122000054,압구정파출소,127.0365866714,37.529043209
100100237,4318,91,122603600,122000048,현대아파트,127.030580671,37.5284384777
100100237,4318,92,122603602,122000004,광림교회.현대고등학교,127.0244392928,37.5252779533
100100237,4318,93,122603603,122000002,신사중학교,127.0210219949,37.5235638197
100100237,4318,94,121601178,121000100,신반포18차아파트,127.0143123142,37.520141547
100100237,4318,95,121600765,121000128,잠원한신아파트,127.0099438521,37.5168241459
100100237,4318,96,121600766,121000129,잠원성당,127.0068133523,37.5137525169
100100237,4318,97,121600769,121000131,뉴코아아울렛,127.0077585838,37.5092091078
100100237,4318,98,121604153,121000019,고속터미널,127.0052834138,37.5062923789
100100237,4318,99,121600026,121000021,신반포역,126.9958263651,37.5034152049
100100237,4318,100,121600027,121000023,구반포역,126.9900264523,37.5019451598
100100237,4318,101,121604073,119000289,갯마을앞,126.9834130994,37.4974542216
100100237,4318,102,119600025,119000288,정금마을앞,126.9827318921,37.4941038219
100100237,4318,103,121604330,119000287,경문고교.배나무골앞,126.9826205249,37.4915383632
100100237,4318,104,119900025,119000286,총신대입구역.남성시장입구앞,126.9822243706,37.4882168341
100100237,4318,105,121600061,119000285,사당동우체국앞,126.9819451238,37.4832273743
100100237,4318,106,119600029,119000284,방배경찰서앞,126.9818145731,37.4806790282
100100237,4318,107,120601944,120000059,사당역,126.9813590372,37.4755408508
100100237,4318,108,120601945,120000060,사당자동차학원,126.98253,37.472373
100100237,4318,109,120601946,120000061,남태령역,126.987784,37.46557
100100427,4319,1,0,121000167,전원마을.남태령역2번출구,126.988314,37.465494
100100427,4319,2,121604076,121000166,사당역,126.9821654467,37.4744515376
100100427,4319,3,120601948,121000165,사당역,126.9820298426,37.4788750474
100100427,4319,4,121604078,121000533,이수역,126.9820742447,37.4823316953
100100427,4319,5,121607196,121000304,이수역,126.9844538151,37.4854931091
100100427,4319,6,121601553,121000305,시온약국,126.9867289309,37.4857529048
100100427,4319,7,121601555,121000306,방배고개,126.9903044264,37.4864813449
100100427,4319,8,121600881,121000155,내방역,126.9940948938,37.4866230686
100100427,4319,9,121600721,121000156,방림시장,126.9961463518,37.4834494617
100100427,4319,10,121601557,121000312,방배역,126.998238317,37.4813463315
100100427,4319,11,121601558,121000172,신동아아파트앞,127.0018917339,37.4820050376
100100427,4319,12,121601019,121000073,서울고등학교,127.0055791438,37.4827474318
100100427,4319,13,121600625,121000071,서초중학교,127.0088052622,37.4833879213
100100427,4319,14,121601021,121000081,남부터미널,127.0154826909,37.4846722109
100100427,4319,15,121601023,121000290,국제전자센터,127.0178189972,37.4851233352
100100427,4319,16,121600944,121000037,서일초등학교,127.0210850063,37.486141046
100100427,4319,17,121600945,121000052,서초동무지개아파트,127.0260531533,37.4876295809
100100427,4319,18,121601025,121000050,뱅뱅사거리.우성아파트,127.0298927879,37.4888154264
100100427,4319,19,121604953,121000056,구영동중학교,127.0320161779,37.4880209971
100100427,4319,20,121600900,121000194,양재역.양재1동민원분소,127.0374188123,37.484769125
100100427,4319,21,121600902,122000219,매봉역,127.0449776694,37.4859190024
100100427,4319,22,122600855,122000220,도곡개포한신아파트,127.04938,37.487972
100100427,4319,23,122601656,122000223,군인공제회관,127.0521107665,37.4891681578
100100427,4319,24,122601178,122000125,도곡역,127.0565474837,37.4911818874
100100427,4319,25,122600486,122000126,대치동우성아파트,127.0596110202,37.4925770923
100100427,4319,26,122600487,122000127,대치역,127.0622527099,37.4938201539
100100427,4319,27,122601019,122000135,대치동미도아파트,127.0677076244,37.4956049426
100100427,4319,28,122600770,122000137,쌍용아파트,127.0694459465,37.4981062966
100100427,4319,29,122603575,122000388,새마을운동중앙회,127.0673638246,37.5019092536
100100427,4319,30,122603576,122000386,총회회관.휘문고입구,127.065960162,37.5044376369
